# started on Fri Apr  3 17:49:25 2020

     0.100072298,2111510448,,instructions,1483442239,100.00,,
     0.100072298,3657,,page-faults,1483963240,100.00,,
     0.100072298,69132,,LLC-load-misses,1484995220,100.00,,
     0.100072298,1647602,,dTLB-load-misses,1485750364,100.00,,
     0.200365790,1467249092,,instructions,1077686819,100.00,,
     0.200365790,3599,,page-faults,1077551760,100.00,,
     0.200365790,362744,,LLC-load-misses,1077701021,100.00,,
     0.200365790,1098832,,dTLB-load-misses,1077706217,100.00,,
     0.300552637,267347456,,instructions,741158332,100.00,,
     0.300552637,4549,,page-faults,741037011,100.00,,
     0.300552637,69403,,LLC-load-misses,741169230,100.00,,
     0.300552637,35344,,dTLB-load-misses,741173013,100.00,,
     0.400794610,711881074,,instructions,580920246,100.00,,
     0.400794610,1029,,page-faults,580827926,100.00,,
     0.400794610,46135,,LLC-load-misses,580927220,100.00,,
     0.400794610,40608,,dTLB-load-misses,580929616,100.00,,
     0.500973696,521125285,,instructions,484139655,100.00,,
     0.500973696,3565,,page-faults,484063800,100.00,,
     0.500973696,186226,,LLC-load-misses,484145639,100.00,,
     0.500973696,96935,,dTLB-load-misses,484147734,100.00,,
     0.601210551,401434900,,instructions,420106760,100.00,,
     0.601210551,4822,,page-faults,420030760,100.00,,
     0.601210551,112649,,LLC-load-misses,420108517,100.00,,
     0.601210551,92562,,dTLB-load-misses,420109110,100.00,,
     0.701421053,457577021,,instructions,373963087,100.00,,
     0.701421053,4869,,page-faults,373897177,100.00,,
     0.701421053,419062,,LLC-load-misses,373964875,100.00,,
     0.701421053,138793,,dTLB-load-misses,373965435,100.00,,
     0.801636485,296823821,,instructions,339383997,100.00,,
     0.801636485,6109,,page-faults,339321751,100.00,,
     0.801636485,160085,,LLC-load-misses,339385392,100.00,,
     0.801636485,99190,,dTLB-load-misses,339385897,100.00,,
     0.901844962,645527458,,instructions,312808140,100.00,,
     0.901844962,4963,,page-faults,312752642,100.00,,
     0.901844962,107540,,LLC-load-misses,312809333,100.00,,
     0.901844962,107236,,dTLB-load-misses,312809764,100.00,,
     1.002076004,398254104,,instructions,291550864,100.00,,
     1.002076004,6467,,page-faults,291501069,100.00,,
     1.002076004,769856,,LLC-load-misses,291552171,100.00,,
     1.002076004,196272,,dTLB-load-misses,291552621,100.00,,
     1.102298904,623292331,,instructions,274157547,100.00,,
     1.102298904,3549,,page-faults,274112241,100.00,,
     1.102298904,127331,,LLC-load-misses,274158619,100.00,,
     1.102298904,132019,,dTLB-load-misses,274158972,100.00,,
     1.202505400,385835844,,instructions,259401916,100.00,,
     1.202505400,3236,,page-faults,259359440,100.00,,
     1.202505400,476232,,LLC-load-misses,259402896,100.00,,
     1.202505400,142476,,dTLB-load-misses,259403228,100.00,,
     1.302717927,450397539,,instructions,247155902,100.00,,
     1.302717927,1772,,page-faults,247116692,100.00,,
     1.302717927,710045,,LLC-load-misses,247156746,100.00,,
     1.302717927,184184,,dTLB-load-misses,247157037,100.00,,
     1.402923798,263017214,,instructions,236658834,100.00,,
     1.402923798,831,,page-faults,236622350,100.00,,
     1.402923798,2143066,,LLC-load-misses,236659633,100.00,,
     1.402923798,47959,,dTLB-load-misses,236659907,100.00,,
     1.503096833,191352828,,instructions,227400755,100.00,,
     1.503096833,1152,,page-faults,227363988,100.00,,
     1.503096833,699312,,LLC-load-misses,227401537,100.00,,
     1.503096833,43502,,dTLB-load-misses,227401800,100.00,,
     1.603457741,418357883,,instructions,220884756,100.00,,
     1.603457741,2546,,page-faults,220809651,100.00,,
     1.603457741,112816,,LLC-load-misses,220888894,100.00,,
     1.603457741,48109,,dTLB-load-misses,220890602,100.00,,
     1.703794273,583950989,,instructions,216812806,100.00,,
     1.703794273,406,,page-faults,216675118,100.00,,
     1.703794273,56393,,LLC-load-misses,216818098,100.00,,
     1.703794273,60517,,dTLB-load-misses,216821875,100.00,,
     1.804132614,126806154,,instructions,211916667,100.00,,
     1.804132614,318,,page-faults,211707426,100.00,,
     1.804132614,12426,,LLC-load-misses,211930033,100.00,,
     1.804132614,62550,,dTLB-load-misses,211934852,100.00,,
     1.904561450,212022968,,instructions,207583575,100.00,,
     1.904561450,536,,page-faults,207271177,100.00,,
     1.904561450,4782,,LLC-load-misses,207587515,100.00,,
     1.904561450,84542,,dTLB-load-misses,207589981,100.00,,
     2.004964537,202630623,,instructions,204385568,100.00,,
     2.004964537,276,,page-faults,204048939,100.00,,
     2.004964537,14582,,LLC-load-misses,204394136,100.00,,
     2.004964537,38833,,dTLB-load-misses,204397749,100.00,,
     2.105337147,597455256,,instructions,203349918,100.00,,
     2.105337147,9820,,page-faults,202999914,100.00,,
     2.105337147,255161,,LLC-load-misses,203353232,100.00,,
     2.105337147,76586,,dTLB-load-misses,203354714,100.00,,
     2.205666050,194256656,,instructions,200215769,100.00,,
     2.205666050,17410,,page-faults,199859337,100.00,,
     2.205666050,382359,,LLC-load-misses,200219033,100.00,,
     2.205666050,51909,,dTLB-load-misses,200220326,100.00,,
     2.305945516,450497252,,instructions,198293121,100.00,,
     2.305945516,3434,,page-faults,198011808,100.00,,
     2.305945516,122792,,LLC-load-misses,198470020,100.00,,
     2.305945516,269605,,dTLB-load-misses,198546229,100.00,,
     2.406520939,2955436535,,instructions,236478097,100.00,,
     2.406520939,128322,,page-faults,236118649,100.00,,
     2.406520939,1341145,,LLC-load-misses,236480860,100.00,,
     2.406520939,423486,,dTLB-load-misses,236481844,100.00,,
     2.506814156,147781562,,instructions,231039060,100.00,,
     2.506814156,36414,,page-faults,230693009,100.00,,
     2.506814156,958424,,LLC-load-misses,231042227,100.00,,
     2.506814156,70047,,dTLB-load-misses,231043570,100.00,,
     2.607154062,368360744,,instructions,226020822,100.00,,
     2.607154062,7409,,page-faults,225686815,100.00,,
     2.607154062,197563,,LLC-load-misses,226023878,100.00,,
     2.607154062,342151,,dTLB-load-misses,226025140,100.00,,
     2.707490810,474769709,,instructions,236027334,100.00,,
     2.707490810,44208,,page-faults,235697821,100.00,,
     2.707490810,99866,,LLC-load-misses,236030034,100.00,,
     2.707490810,415674,,dTLB-load-misses,236031069,100.00,,
     2.807813044,343052025,,instructions,231187323,100.00,,
     2.807813044,1406,,page-faults,230868984,100.00,,
     2.807813044,82181,,LLC-load-misses,231190291,100.00,,
     2.807813044,347920,,dTLB-load-misses,231191494,100.00,,
     2.908160834,101482072,,instructions,226682636,100.00,,
     2.908160834,15347,,page-faults,226374285,100.00,,
     2.908160834,1325557,,LLC-load-misses,226685543,100.00,,
     2.908160834,44593,,dTLB-load-misses,226686733,100.00,,
     3.008516703,227804826,,instructions,222480387,100.00,,
     3.008516703,39554,,page-faults,222180839,100.00,,
     3.008516703,279822,,LLC-load-misses,222483158,100.00,,
     3.008516703,120690,,dTLB-load-misses,222484301,100.00,,
     3.108816204,178299470,,instructions,218547454,100.00,,
     3.108816204,50716,,page-faults,218256164,100.00,,
     3.108816204,112015,,LLC-load-misses,218549584,100.00,,
     3.108816204,87369,,dTLB-load-misses,218550499,100.00,,
     3.209117669,230558982,,instructions,214856291,100.00,,
     3.209117669,36413,,page-faults,214573200,100.00,,
     3.209117669,125111,,LLC-load-misses,214858285,100.00,,
     3.209117669,168132,,dTLB-load-misses,214859096,100.00,,
     3.309364893,775236711,,instructions,230331581,100.00,,
     3.309364893,99214,,page-faults,229989857,100.00,,
     3.309364893,2102700,,LLC-load-misses,230333136,100.00,,
     3.309364893,455620,,dTLB-load-misses,230333718,100.00,,
     3.409569725,5382277273,,instructions,270895087,100.00,,
     3.409569725,100235,,page-faults,270557195,100.00,,
     3.409569725,164774,,LLC-load-misses,270896882,100.00,,
     3.409569725,272903,,dTLB-load-misses,270897498,100.00,,
     3.509791584,6529063964,,instructions,311115428,100.00,,
     3.509791584,89036,,page-faults,310822847,100.00,,
     3.509791584,557170,,LLC-load-misses,311211237,100.00,,
     3.509791584,978596,,dTLB-load-misses,311241868,100.00,,
     3.610310509,6365530480,,instructions,352142175,100.00,,
     3.610310509,114110,,page-faults,351907623,100.00,,
     3.610310509,2738515,,LLC-load-misses,352291805,100.00,,
     3.610310509,853532,,dTLB-load-misses,352297370,100.00,,
     3.710869714,7002376931,,instructions,394307935,100.00,,
     3.710869714,76836,,page-faults,393957979,100.00,,
     3.710869714,2819720,,LLC-load-misses,394309453,100.00,,
     3.710869714,1472445,,dTLB-load-misses,394310108,100.00,,
     3.811134315,6955401930,,instructions,432521158,100.00,,
     3.811134315,138187,,page-faults,432169918,100.00,,
     3.811134315,374819,,LLC-load-misses,432522198,100.00,,
     3.811134315,387105,,dTLB-load-misses,432523208,100.00,,
     3.911412907,7206738287,,instructions,471612084,100.00,,
     3.911412907,96656,,page-faults,471302300,100.00,,
     3.911412907,2834341,,LLC-load-misses,471695231,100.00,,
     3.911412907,1500820,,dTLB-load-misses,471728476,100.00,,
     4.011789784,7368378125,,instructions,505540684,100.00,,
     4.011789784,117331,,page-faults,505227783,100.00,,
     4.011789784,380899,,LLC-load-misses,505620028,100.00,,
     4.011789784,589696,,dTLB-load-misses,505654632,100.00,,
     4.112190063,7361557285,,instructions,541707106,100.00,,
     4.112190063,106512,,page-faults,541384934,100.00,,
     4.112190063,2797940,,LLC-load-misses,541783071,100.00,,
     4.112190063,1292018,,dTLB-load-misses,541815382,100.00,,
     4.212588290,6252869986,,instructions,568429465,100.00,,
     4.212588290,94958,,page-faults,568104552,100.00,,
     4.212588290,494110,,LLC-load-misses,568506111,100.00,,
     4.212588290,696395,,dTLB-load-misses,568536982,100.00,,
     4.312974884,7783003582,,instructions,603870213,100.00,,
     4.312974884,110374,,page-faults,603502834,100.00,,
     4.312974884,2759647,,LLC-load-misses,603871674,100.00,,
     4.312974884,1153007,,dTLB-load-misses,603872193,100.00,,
     4.413207014,6787930884,,instructions,629916921,100.00,,
     4.413207014,84674,,page-faults,629587124,100.00,,
     4.413207014,549291,,LLC-load-misses,629997499,100.00,,
     4.413207014,1023521,,dTLB-load-misses,630029353,100.00,,
     4.513650102,6218776837,,instructions,655789387,100.00,,
     4.513650102,115995,,page-faults,655453829,100.00,,
     4.513650102,2716460,,LLC-load-misses,655868036,100.00,,
     4.513650102,810643,,dTLB-load-misses,655900771,100.00,,
     4.614094001,7059667780,,instructions,683898064,100.00,,
     4.614094001,80901,,page-faults,683548718,100.00,,
     4.614094001,2852802,,LLC-load-misses,683967183,100.00,,
     4.614094001,1488766,,dTLB-load-misses,683993780,100.00,,
     4.714503371,7075668372,,instructions,708526462,100.00,,
     4.714503371,137831,,page-faults,708174689,100.00,,
     4.714503371,371304,,LLC-load-misses,708595546,100.00,,
     4.714503371,410023,,dTLB-load-misses,708624185,100.00,,
     4.814908179,7198413588,,instructions,734362436,100.00,,
     4.814908179,98260,,page-faults,734003592,100.00,,
     4.814908179,2828196,,LLC-load-misses,734425169,100.00,,
     4.814908179,1483138,,dTLB-load-misses,734452689,100.00,,
     4.915307561,7300292487,,instructions,757019323,100.00,,
     4.915307561,109356,,page-faults,756666992,100.00,,
     4.915307561,373421,,LLC-load-misses,757089327,100.00,,
     4.915307561,616712,,dTLB-load-misses,757116409,100.00,,
     5.015774638,7055228543,,instructions,780635256,100.00,,
     5.015774638,105528,,page-faults,780269291,100.00,,
     5.015774638,2806321,,LLC-load-misses,780691883,100.00,,
     5.015774638,1252302,,dTLB-load-misses,780716323,100.00,,
     5.116168224,6190784594,,instructions,796721333,100.00,,
     5.116168224,93669,,page-faults,796356372,100.00,,
     5.116168224,490450,,LLC-load-misses,796784566,100.00,,
     5.116168224,673786,,dTLB-load-misses,796811125,100.00,,
     5.216562000,7907623352,,instructions,821751520,100.00,,
     5.216562000,112707,,page-faults,821356157,100.00,,
     5.216562000,2757165,,LLC-load-misses,821752658,100.00,,
     5.216562000,1176479,,dTLB-load-misses,821753090,100.00,,
     5.316785713,6644323448,,instructions,838419994,100.00,,
     5.316785713,83483,,page-faults,838055262,100.00,,
     5.316785713,550427,,LLC-load-misses,838486218,100.00,,
     5.316785713,993875,,dTLB-load-misses,838513122,100.00,,
     5.417268638,6229281917,,instructions,855406445,100.00,,
     5.417268638,111848,,page-faults,855057406,100.00,,
     5.417268638,2747225,,LLC-load-misses,855465560,100.00,,
     5.417268638,824052,,dTLB-load-misses,855466441,100.00,,
     5.517770433,6984859943,,instructions,875235258,100.00,,
     5.517770433,71105,,page-faults,874826544,100.00,,
     5.517770433,2830227,,LLC-load-misses,875236342,100.00,,
     5.517770433,1465288,,dTLB-load-misses,875236739,100.00,,
     5.617997925,7017920969,,instructions,892834051,100.00,,
     5.617997925,137960,,page-faults,892453661,100.00,,
     5.617997925,368655,,LLC-load-misses,892887656,100.00,,
     5.617997925,401475,,dTLB-load-misses,892910538,100.00,,
     5.718396730,7297196057,,instructions,912262616,100.00,,
     5.718396730,99370,,page-faults,911881070,100.00,,
     5.718396730,2814032,,LLC-load-misses,912318724,100.00,,
     5.718396730,1492734,,dTLB-load-misses,912341068,100.00,,
     5.818802630,7415488126,,instructions,928847237,100.00,,
     5.818802630,113347,,page-faults,928469020,100.00,,
     5.818802630,389539,,LLC-load-misses,928907509,100.00,,
     5.818802630,623850,,dTLB-load-misses,928931843,100.00,,
     5.919246275,7239660063,,instructions,946154779,100.00,,
     5.919246275,107743,,page-faults,945770748,100.00,,
     5.919246275,2838736,,LLC-load-misses,946211506,100.00,,
     5.919246275,1259476,,dTLB-load-misses,946235543,100.00,,
     6.019663464,6331342695,,instructions,957709788,100.00,,
     6.019663464,92491,,page-faults,957322859,100.00,,
     6.019663464,497706,,LLC-load-misses,957758104,100.00,,
     6.019663464,720534,,dTLB-load-misses,957776643,100.00,,
     6.120062914,7635927046,,instructions,975024429,100.00,,
     6.120062914,112985,,page-faults,974624655,100.00,,
     6.120062914,2737357,,LLC-load-misses,975054254,100.00,,
     6.120062914,1118172,,dTLB-load-misses,975066431,100.00,,
     6.220413153,6976791059,,instructions,987882274,100.00,,
     6.220413153,80792,,page-faults,987493939,100.00,,
     6.220413153,603357,,LLC-load-misses,987938518,100.00,,
     6.220413153,1043242,,dTLB-load-misses,987956980,100.00,,
     6.320965531,6262326213,,instructions,1001258570,100.00,,
     6.320965531,118942,,page-faults,1000869566,100.00,,
     6.320965531,2732867,,LLC-load-misses,1001312962,100.00,,
     6.320965531,784222,,dTLB-load-misses,1001335978,100.00,,
     6.421415183,6921664963,,instructions,1015709264,100.00,,
     6.421415183,77663,,page-faults,1015311936,100.00,,
     6.421415183,2873552,,LLC-load-misses,1015756871,100.00,,
     6.421415183,1476430,,dTLB-load-misses,1015777084,100.00,,
     6.521823815,7016495073,,instructions,1028118271,100.00,,
