# started on Mon Mar 16 19:03:13 2020

203365291390,,instructions,34963009396,62.52,,
12881339174,,branches,34992344531,62.57,,
119185630,,branch-misses,34979458127,62.55,0.93,of all branches
473430,,page-faults,55429923150,100.00,,
528811616,,L1-icache-load-misses,34894777277,62.40,,
29238047,,LLC-load-misses,34932036453,62.46,,
107621429,,LLC-store-misses,27938538666,49.96,,
11750892,,iTLB-load-misses,27913497877,49.91,,
25194955,,dTLB-load-misses,28049949257,50.16,,
# started on Mon Mar 16 19:03:20 2020

203186021661,,instructions,34780347735,61.69,,
12803474615,,branches,35167545390,62.38,,
118534645,,branch-misses,35482166059,62.94,0.93,of all branches
524259,,page-faults,55876416069,100.00,,
522277419,,L1-icache-load-misses,35679707202,63.29,,
29309709,,LLC-load-misses,35801344501,63.50,,
109987893,,LLC-store-misses,27950636411,49.58,,
10630340,,iTLB-load-misses,27862531391,49.42,,
25058759,,dTLB-load-misses,27563999434,48.89,,
# started on Mon Mar 16 19:03:27 2020

202962158024,,instructions,34537244143,62.03,,
12754197533,,branches,34830864011,62.56,,
119007958,,branch-misses,35188689325,63.20,0.93,of all branches
421922,,page-faults,55183870198,100.00,,
519348580,,L1-icache-load-misses,35132265338,63.10,,
29671742,,LLC-load-misses,35036038304,62.93,,
112048312,,LLC-store-misses,27592759575,49.56,,
10840964,,iTLB-load-misses,27453662993,49.31,,
23899293,,dTLB-load-misses,27461809210,49.33,,
# started on Mon Mar 16 19:03:34 2020

202955614751,,instructions,35576926476,62.46,,
12720532343,,branches,35696245007,62.66,,
118523032,,branch-misses,35598869563,62.49,0.93,of all branches
424029,,page-faults,56466009934,100.00,,
531434360,,L1-icache-load-misses,35577396219,62.46,,
29706991,,LLC-load-misses,35602147774,62.50,,
115542487,,LLC-store-misses,28434311388,49.92,,
11106166,,iTLB-load-misses,28477577574,49.99,,
24624953,,dTLB-load-misses,28468504191,49.98,,
# started on Mon Mar 16 19:03:41 2020

202537009996,,instructions,35084113880,62.30,,
12699935195,,branches,35319085307,62.71,,
118910773,,branch-misses,35278522991,62.64,0.94,of all branches
452543,,page-faults,55826596776,100.00,,
519856626,,L1-icache-load-misses,35493157154,63.02,,
29554647,,LLC-load-misses,35342959318,62.76,,
111688631,,LLC-store-misses,27990333938,49.70,,
10163206,,iTLB-load-misses,27902619141,49.55,,
24624905,,dTLB-load-misses,27942396655,49.62,,
# started on Mon Mar 16 19:03:48 2020

203833206269,,instructions,35321985106,63.12,,
12975742182,,branches,35204370286,62.90,,
127701456,,branch-misses,35015005588,62.57,0.98,of all branches
467692,,page-faults,55471935716,100.00,,
519080106,,L1-icache-load-misses,34842673771,62.26,,
30727637,,LLC-load-misses,34774458308,62.14,,
110627544,,LLC-store-misses,27801392320,49.68,,
9977897,,iTLB-load-misses,27987140622,50.01,,
24591742,,dTLB-load-misses,28232453665,50.45,,
# started on Mon Mar 16 19:03:54 2020

204520231203,,instructions,34886660987,62.35,,
13026354518,,branches,34583354064,61.81,,
118611847,,branch-misses,34497906038,61.65,0.91,of all branches
469473,,page-faults,55461144934,100.00,,
514850569,,L1-icache-load-misses,34741785444,62.09,,
30261585,,LLC-load-misses,34919866813,62.41,,
113006726,,LLC-store-misses,28505972256,50.95,,
12383701,,iTLB-load-misses,28478207195,50.90,,
26045455,,dTLB-load-misses,28086543390,50.20,,
# started on Mon Mar 16 19:04:01 2020

201828387752,,instructions,35492098869,62.85,,
12618255927,,branches,35319139221,62.54,,
116195877,,branch-misses,35335107506,62.57,0.92,of all branches
447707,,page-faults,55978362390,100.00,,
522995978,,L1-icache-load-misses,35214621820,62.35,,
28795379,,LLC-load-misses,35264859519,62.44,,
111904495,,LLC-store-misses,28173917901,49.89,,
9516092,,iTLB-load-misses,28270862229,50.06,,
25179489,,dTLB-load-misses,28323088188,50.15,,
# started on Mon Mar 16 19:04:08 2020

203708215024,,instructions,35290735870,62.68,,
12797184405,,branches,35238185130,62.59,,
117707601,,branch-misses,35268519556,62.64,0.92,of all branches
428176,,page-faults,55803525391,100.00,,
530360247,,L1-icache-load-misses,35089372558,62.32,,
30244021,,LLC-load-misses,34872895035,61.94,,
108946585,,LLC-store-misses,28145904392,49.99,,
10344052,,iTLB-load-misses,28202564510,50.09,,
24442979,,dTLB-load-misses,28398542527,50.44,,
# started on Mon Mar 16 19:04:15 2020

203057124627,,instructions,34974830485,62.54,,
12686715626,,branches,34920132628,62.45,,
117192795,,branch-misses,34942759144,62.49,0.92,of all branches
493974,,page-faults,55433455207,100.00,,
529047152,,L1-icache-load-misses,34759424304,62.16,,
30637525,,LLC-load-misses,34778459543,62.19,,
114687667,,LLC-store-misses,28077262708,50.21,,
10500248,,iTLB-load-misses,28049390957,50.16,,
24530493,,dTLB-load-misses,28157270312,50.35,,
