# started on Mon Mar 16 18:25:31 2020

61261936441,,instructions,13318013426,62.70,,
6889486685,,branches,13375111155,62.96,,
101194131,,branch-misses,13386103259,63.02,1.47,of all branches
239772,,page-faults,20903903241,100.00,,
435714043,,L1-icache-load-misses,13385826266,63.01,,
40398928,,LLC-load-misses,13277799897,62.51,,
61567818,,LLC-store-misses,10478503527,49.33,,
6674612,,iTLB-load-misses,10447457185,49.18,,
15384406,,dTLB-load-misses,10618645663,49.99,,
# started on Mon Mar 16 18:25:40 2020

58973814265,,instructions,12239125333,61.93,,
6246352881,,branches,12249693262,61.98,,
100778069,,branch-misses,12396350667,62.72,1.61,of all branches
242351,,page-faults,19450067342,100.00,,
429073097,,L1-icache-load-misses,12425321840,62.87,,
36672101,,LLC-load-misses,12467774793,63.09,,
59503751,,LLC-store-misses,9935673176,50.27,,
7053823,,iTLB-load-misses,9790529016,49.54,,
15271940,,dTLB-load-misses,9788090026,49.53,,
# started on Mon Mar 16 18:25:49 2020

60852621205,,instructions,13344009337,62.69,,
6634307915,,branches,13302748890,62.50,,
102174112,,branch-misses,13306893750,62.52,1.54,of all branches
221611,,page-faults,20940658613,100.00,,
438104213,,L1-icache-load-misses,13294151790,62.46,,
39995827,,LLC-load-misses,13256252615,62.28,,
63122073,,LLC-store-misses,10601836971,49.81,,
7096717,,iTLB-load-misses,10637861878,49.98,,
15786448,,dTLB-load-misses,10740984930,50.46,,
# started on Mon Mar 16 18:25:59 2020

59484901676,,instructions,13361446442,63.01,,
6264196342,,branches,13328731964,62.86,,
103027466,,branch-misses,13217753850,62.33,1.64,of all branches
234387,,page-faults,20857571045,100.00,,
434126406,,L1-icache-load-misses,13267218331,62.57,,
39550548,,LLC-load-misses,13234616392,62.41,,
62857237,,LLC-store-misses,10535415546,49.68,,
7769548,,iTLB-load-misses,10638332744,50.17,,
15879759,,dTLB-load-misses,10598087865,49.98,,
# started on Mon Mar 16 18:26:09 2020

61485134648,,instructions,13170526448,61.94,,
6924728089,,branches,13182612742,62.00,,
101038432,,branch-misses,13252417586,62.32,1.46,of all branches
246275,,page-faults,20921933857,100.00,,
438717112,,L1-icache-load-misses,13341758028,62.74,,
39850925,,LLC-load-misses,13390817190,62.97,,
62549009,,LLC-store-misses,10771575530,50.66,,
7110127,,iTLB-load-misses,10555076391,49.64,,
15777190,,dTLB-load-misses,10561515673,49.67,,
# started on Mon Mar 16 18:26:18 2020

58931424842,,instructions,13043700244,62.02,,
6045421599,,branches,13160071785,62.57,,
101574545,,branch-misses,13175656520,62.65,1.68,of all branches
231636,,page-faults,20691237372,100.00,,
439119495,,L1-icache-load-misses,13173436011,62.64,,
39341438,,LLC-load-misses,13164385896,62.59,,
63792471,,LLC-store-misses,10443804456,49.66,,
6810536,,iTLB-load-misses,10551400393,50.17,,
15441515,,dTLB-load-misses,10458842279,49.73,,
# started on Mon Mar 16 18:26:28 2020

60995329805,,instructions,13146628530,61.79,,
6695858707,,branches,13361600063,62.80,,
101233703,,branch-misses,13541902266,63.65,1.51,of all branches
253415,,page-faults,20933020109,100.00,,
436762412,,L1-icache-load-misses,13498352334,63.44,,
40482171,,LLC-load-misses,13323336757,62.62,,
62693042,,LLC-store-misses,10510444106,49.40,,
7529741,,iTLB-load-misses,10396058470,48.86,,
15877280,,dTLB-load-misses,10472968072,49.22,,
# started on Mon Mar 16 18:26:38 2020

60175162739,,instructions,13360281128,62.70,,
6499422821,,branches,13457388940,63.15,,
101477692,,branch-misses,13357690606,62.69,1.56,of all branches
238345,,page-faults,20966854874,100.00,,
436342582,,L1-icache-load-misses,13277856455,62.31,,
39228122,,LLC-load-misses,13173251475,61.82,,
63203355,,LLC-store-misses,10557351606,49.54,,
7280545,,iTLB-load-misses,10683237733,50.14,,
16073140,,dTLB-load-misses,10728925593,50.35,,
# started on Mon Mar 16 18:26:47 2020

60244526411,,instructions,13224781929,62.22,,
6411849273,,branches,13443481983,63.24,,
99702457,,branch-misses,13485546714,63.44,1.55,of all branches
254281,,page-faults,20905567746,100.00,,
441982448,,L1-icache-load-misses,13457162101,63.31,,
39430233,,LLC-load-misses,13372929011,62.91,,
63610756,,LLC-store-misses,10405041959,48.95,,
7560730,,iTLB-load-misses,10434985254,49.09,,
15825445,,dTLB-load-misses,10426877866,49.05,,
# started on Mon Mar 16 18:26:57 2020

58832795460,,instructions,12457010123,62.36,,
6105677330,,branches,12536650285,62.76,,
99434763,,branch-misses,12477288945,62.47,1.63,of all branches
231954,,page-faults,19661827967,100.00,,
431560953,,L1-icache-load-misses,12537932317,62.77,,
36605648,,LLC-load-misses,12474535941,62.45,,
60970057,,LLC-store-misses,9961503061,49.87,,
6929059,,iTLB-load-misses,9973503162,49.93,,
15570110,,dTLB-load-misses,9936914341,49.75,,
